name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Amma Sachi,JPN,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Min Hyunbin,KOR,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Ondra Adam,CZE,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Schubert Jakob,AUT,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Son Sangwon,KOR,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Usobiaga Lakunza Patxi,ESP,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,Top
Desgranges Romain,FRA,8,Top 1. | 38 12. [7.75],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,38
Romain Manuel,FRA,9,Top 1. | 37 17. [9.75],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,Top,37
Lama David,AUT,10,41 10. | 45+ 10. [10.25],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,41,45+
Park Jihwan,KOR,11,37- 15. | 46- 8. [11.29],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,37-,46-
Matsushima Akito,JPN,12,41 10. | 38- 13. [12.34],"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Qualification,2010-08-28,/api/v1/category_rounds/1431/results,/api/v1/events/619/result/1,41,38-
