name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Johnson Alex,USA,1,1t1 4b6,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Final,2010-05-14,/api/v1/category_rounds/1361/results,/api/v1/events/609/result/7,X,3,1,1,X,1,X,1
Noguchi Akiyo,JPN,2,1t1 4b7,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Final,2010-05-14,/api/v1/category_rounds/1361/results,/api/v1/events/609/result/7,X,2,1,1,X,3,X,1
Graftiaux Chloé,BEL,3,1t2 4b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Final,2010-05-14,/api/v1/category_rounds/1361/results,/api/v1/events/609/result/7,X,1,2,2,X,1,X,1
Avezou Cecile,FRA,4,1t4 3b11,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Final,2010-05-14,/api/v1/category_rounds/1361/results,/api/v1/events/609/result/7,X,X,4,4,X,6,X,1
Saurwein Katharina,AUT,5,0t 3b4,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Final,2010-05-14,/api/v1/category_rounds/1361/results,/api/v1/events/609/result/7,X,1,X,X,X,1,X,2
Markovic Mina,SLO,6,0t 2b4,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Final,2010-05-14,/api/v1/category_rounds/1361/results,/api/v1/events/609/result/7,X,X,X,X,X,1,X,3
