name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Levochkina  Yuliya,,1,10.36,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,True,11.03,True,11.35,True,10.36,,
Alekseeva Kseniia,,2,10.54,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,True,10.92,True,10.5,False,10.54,,
He CuiLian,,3,9.80,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,True,10.94,False,FALL,,,True,9.8
Ropek Edyta,,4,10.29,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,True,11.6,False,11.05,,,False,10.29
PAN Xuhua,,5,11.19,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,False,11.19,,,,,,
Li Chunhua,,6,11.69,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,False,11.69,,,,,,
Evstigneeva Olga,,7,13.28,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,False,13.28,,,,,,
wang yang,,8,FALL,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",618,2010,Xining,Speed,Women,Final,2010-08-20,/api/v1/category_rounds/1421/results,/api/v1/events/618/result/6,False,FALL,,,,,,
