name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
,,11,2t3 2b2,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,1,1,2,1,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,12,2t7 2b7,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,6,6,1,1,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,13,1t1 2b3,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,1,1,X,X,X,2,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,14,1t1 2b3,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,X,X,1,1,X,2,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,15,1t1 1b1,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,X,X,1,1,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,16,1t2 3b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,2,2,2,X,1,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,17,1t3 2b3,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,1,X,X,3,2,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,18,0t 2b10,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,X,6,X,4,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,19,0t 1b1,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,X,X,X,1,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
,,20,0t 0b,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Semi-Final,2010-07-03,/api/v1/category_rounds/9499/results,/api/v1/events/614/result/7,X,X,X,X,X,X,X,X,2010-07-03_Sheffield_Boulder_Women_Semi-Final.csv
