name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,4t4 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,1,1,1,1,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Ansade Maud,FRA,2,4t4 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,1,1,1,1,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Graftiaux Chloé,BEL,3,4t5 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,1,1,2,1,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,4,4t5 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,2,1,1,1,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,5,4t8 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,2,1,3,2,1,1,2,2,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Johnson Alex,USA,6,4t9 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,3,1,1,1,3,1,2,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,7,3t3 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,1,1,1,1,1,1,X,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Lavarda Jenny,ITA,8,3t3 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,X,1,1,1,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,9,3t3 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,1,1,X,2,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,10,2t2 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,X,1,1,1,1,1,X,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
Chevrier Anne-Laure,FRA,11,2t2 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2010,611,2010,Vail,Boulder,Women,Semi-Final,2010-06-04,/api/v1/category_rounds/1372/results,/api/v1/events/611/result/7,X,3,X,1,1,1,1,1,2010-06-04_Vail_Boulder_Women_Semi-Final.csv
