name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Glairon Mondet Guillaume,FRA,1,5t12 5b10,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,4,2,5,5,1,1,1,1,1,1
Ondra Adam,CZE,1,5t8 5b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,1,1,3,1,1,1,2,1
Gaidioz Loïc,FRA,2,4t8 5b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,2,4,2,X,3,1,1,1,1
Sharafutdinov Dmitrii,RUS,2,5t10 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,1,2,2,1,1,3,1,2,2
Hori Tsukuru,JPN,3,5t11 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,1,3,3,1,1,2,1,3,1
Rubtsov  Aleksei,RUS,3,4t11 5b11,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,2,5,5,X,1,2,1,2,2
Fischhuber Kilian,AUT,4,3t3 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,2,X,X,1,1,1,1,1,1
Watson Stewart,GBR,4,4t9 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,2,2,X,1,2,1,4,2
Barrans David,GBR,5,3t5 5b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,2,2,2,1,X,1,X,1
Nieuwenhuijsen Michiel,NED,5,3t4 5b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,2,X,1,1,1,X,1,1,1
Shalagin Mykhaylo,UKR,6,3t4 5b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,1,X,4,X,1,1,1,1,1
Vandeputte Antoine,FRA,6,3t8 5b11,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,5,5,X,1,2,1,X,3
Becan Klemen,SLO,7,3t4 4b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,X,X,X,1,2,1,1,1
Moroni Gabriele,ITA,7,3t13 5b13,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,5,1,4,4,X,2,4,1,X,5
Gelmanov Rustam,RUS,8,3t4 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,X,X,X,4,1,1,2,1
McColl Sean,CAN,8,2t2 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,X,X,1,1,X,2,X,1
Caleyron Thomas,FRA,9,3t5 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,3,3,X,1,X,1,1,1,1,1
Jongeneelen Wouter,NED,9,2t4 5b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,3,1,X,4,X,1,1,1,X,1
Danker Stefan,GER,10,3t6 4b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,3,3,X,X,X,2,1,1,2,2
Müller Matthias,SUI,10,2t4 5b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,1,X,4,X,1,2,1,X,2
de Leeuw Nicky,NED,11,3t7 5b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,5,1,X,1,X,1,1,1,1,1
Kruder Jernej,SLO,11,2t7 5b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,1,4,3,X,2,3,1,X,1
Feehally Edward,GBR,12,2t2 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,2,X,2,X,1,1,1,1,1
Julien Stéphan,FRA,12,1t1 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,X,1,X,1,X,1,X,3
Andersson Daniel,SWE,13,1t1 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,X,X,X,1,X,1,X,2
Kaiser Francois,FRA,13,2t2 4b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,1,X,X,X,1,1,1,1,1
Conrad Mathias,GER,14,1t1 4b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,1,1,X,X,X,5,X,2,X,1
Ten Sijthoff Casper,NED,14,2t2 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,2,X,X,X,1,1,1,1,1
Hemund Kevin,SUI,15,1t2 5b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,1,X,4,X,1,X,1,X,1
Rugens Rolands,LVA,15,2t3 5b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,2,X,1,X,2,2,2,1,1
Ennemoser Lukas,AUT,16,2t3 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,1,X,X,X,3,1,1,2,2
Sommer Remo,SUI,16,1t2 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,1,X,X,X,1,2,1,X,2
Larcher Jacopo,ITA,17,2t4 5b10,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,X,1,X,5,X,1,2,1,2,2
Sanchez González Ignacio,ESP,17,1t2 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Qualification,2010-06-25,/api/v1/category_rounds/1390/results,/api/v1/events/613/result/3,2,1,X,X,X,1,X,1,X,3
