name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Zhong QiXin,CHN,1,6.690,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,2,6.790,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,3,6.850,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Hroza Libor,CZE,4,6.890,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,5,7.010,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,6,7.130,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
ZHANG Ning,CHN,7,7.750,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Devyaterikov Artyom,KAZ,8,8.280,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Chae Sungjoon,KOR,9,9.690,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Lai Chi-Wai,HKG,10,10.140,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Seo Chigon,KOR,11,11.280,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Kaurov Ivan,RUS,12,11.510,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Jang Yongho,KOR,13,12.370,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Yau Ka-chun,HKG,14,12.850,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Tirado Daniel,COL,15,15.510,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
Gál Máté,HUN,16,fall,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Speed,Men,Qualification,2010-08-28,/api/v1/category_rounds/1434/results,/api/v1/events/619/result/2,2010-08-28_Chuncheon_Speed_Men_Qualification.csv
