name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Vaitsekhovskii Evgenii,RUS,1,7.490,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Komosinski Jedrzej,POL,2,7.640,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Styenkovyy Maksym,UKR,3,7.690,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Hroza Libor,CZE,4,7.740,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,5,7.800,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,6,7.850,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,7,8.060,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Osipov Maksym,UKR,8,8.100,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Swirk Lukasz,POL,9,8.140,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Komondi Csaba,HUN,10,8.150,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Novikov Ivan,RUS,11,8.230,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Escobar Manuel,VEN,12,8.680,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
De Las Salas Leonel,VEN,13,8.740,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Yurko Oleksiy,UKR,14,8.830,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
Nieves Josmar,VEN,15,9.700,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Qualification,2010-04-30,/api/v1/category_rounds/1357/results,/api/v1/events/608/result/2,2010-04-30_Trento_Speed_Men_Qualification.csv
