name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
ANDRADA JIMENEZ Daniel,ESP,1,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Tuscan Frédéric,FRA,2,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Meyer Jérôme,FRA,3,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Jourjon Jean Baptiste,FRA,4,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Calibani Mauro,ITA,5,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Oleksy Tomasz,POL,6,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Rakhmetov Salavat,RUS,7,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Repcik Marek,SVK,8,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Fischhuber Kilian,AUT,9,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Okano Hiroshi,JPN,10,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Core Christian,ITA,11,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Carrion Obel,USA,12,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Müller Matthias,SUI,13,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
Julien Stephane,FRA,14,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Men,2001-07-11,/api/v1/events/241/result/3,2001-07-11_Chamonix_Boulder_Men_no-round.csv
