name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Vidmar Maja,SLO,1,Top,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,Top,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Ciavaldini Caroline,FRA,1,Top,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,Top,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Sarkany Muriel,BEL,1,Top,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,Top,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Eyer Alexandra,SUI,4,38-,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,38-,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,5,38-,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,38-,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,6,37,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,37,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Anda Villanueva Irati,ESP,7,37,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,37,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Franko Lucka,SLO,8,36+,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,36+,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Gros Natalija,SLO,9,36,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,36,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
Chereshneva Yana,RUS,10,36-,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5,36-,2007-11-17_Kranj_Lead_Women_Semi-Final.csv
