name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Fischhuber Kilian,AUT,1,3t4 3b3,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,2,2t3 3b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,3,2t3 2b2,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,4,2t4 3b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,5,2t5 3b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Matsushima Akito,JPN,6,2t5 3b11,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Core Christian,ITA,7,2t5 2b2,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Ghidini Stefano,ITA,8,2t6 2b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
Gelmanov Rustam,RUS,9,2t9 2b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
DU LAC Daniel,FRA,10,1t1 4b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Semi-Final,2007-06-22,/api/v1/category_rounds/645/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Semi-Final.csv
