name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Amma Sachi,JPN,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Caude David,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Comina Fabien,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Crespi Flavio,ITA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Dugit Fabien,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Fischhuber Kilian,AUT,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Guerimand Flavien,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Hirayama Yuji,JPN,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Lama David,AUT,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Millet Sylvain,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Mrázek Tomás,CZE,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Son Sangwon,KOR,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Supper Gautier,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Usobiaga Lakunza Patxi,ESP,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Van der Werf Roman,NED,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,Top,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Fuselier Michaël,FRA,20,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,35-,2007-07-11_Chamonix_Lead_Men_Qualification.csv
Pagnoux Romain,FRA,20,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,478,2007,Chamonix,Lead,Men,Qualification,2007-07-11,/api/v1/category_rounds/652/results,/api/v1/events/478/result/1,35-,2007-07-11_Chamonix_Lead_Men_Qualification.csv
