name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Julien Stéphan,FRA,1,6t6 6b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Parry Gareth,GBR,2,6t9 6b7,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Hukkataival Nalle,FIN,3,6t11 6b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Pouvreau Gérome,FRA,4,5t6 6b7,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Verhoeven Jorg,NED,5,5t7 5b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Müller Matthias,SUI,6,5t7 5b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Fischhuber Kilian,AUT,7,5t8 6b9,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Ennemoser Lukas,AUT,8,5t9 5b7,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Badia Nicolas,FRA,9,4t4 6b10,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Baumann Jonas,GER,10,4t4 5b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Caminati Michele,ITA,10,4t4 5b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,10,4t4 5b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Caleyron Thomas,FRA,10,4t4 5b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
Mrázek Tomás,CZE,14,4t5 5b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Qualification,2007-03-30,/api/v1/category_rounds/594/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Qualification.csv
