name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Abramchuk Yulia,RUS,1,6t6 6b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Eyer Alexandra,SUI,2,6t7 6b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Shalagina Olga,UKR,3,6t9 6b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Eiter Angela,AUT,4,6t9 6b8,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Balakireva Alexandra,RUS,5,6t9 6b9,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Gros Natalija,SLO,6,5t5 6b9,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,6,5t5 6b9,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Rajfova Silvie,CZE,8,5t5 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Bezhko Olga,UKR,8,5t5 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Danion Juliette,FRA,10,5t6 6b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,11,5t7 6b8,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
Berry Samantha,AUS,12,5t7 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,471,2007,Hall,Boulder,Women,Qualification,2007-04-27,/api/v1/category_rounds/607/results,/api/v1/events/471/result/7,2007-04-27_Hall_Boulder_Women_Qualification.csv
