name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Eiter Angela,AUT,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,2,52,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,52,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Saurwein Katharina,AUT,3,48-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,48-,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Sarkany Muriel,BEL,4,46-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,46-,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Lavarda Jenny,ITA,5,44-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,44-,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,6,42.5-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,42.5-,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Eyer Alexandra,SUI,7,42,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,42,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Levet Sandrine,FRA,7,42,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,42,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Pinet Florence,FRA,9,38-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,38-,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Bacher Barbara,AUT,10,37,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,37,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Gros Natalija,SLO,10,37,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,37,2007-05-11_Imst_Lead_Women_Semi-Final.csv
Vidmar Maja,SLO,10,37,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,37,2007-05-11_Imst_Lead_Women_Semi-Final.csv
schöpf Bettina,AUT,13,35,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Semi-Final,2007-05-11,/api/v1/category_rounds/624/results,/api/v1/events/474/result/5,35,2007-05-11_Imst_Lead_Women_Semi-Final.csv
