name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Usobiaga Lakunza Patxi,ESP,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Crespi Flavio,ITA,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Fuselier Michaël,FRA,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Lachat Cédric,SUI,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Guerimand Flavien,FRA,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
Lama David,AUT,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1,Top,2007-11-02_Valence_Lead_Men_Semi-Final.csv
