name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,Top,2007-09-28_Puurs_Lead_Men_Qualification.csv
Usobiaga Lakunza Patxi,ESP,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,Top,2007-09-28_Puurs_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,Top,2007-09-28_Puurs_Lead_Men_Qualification.csv
Mrázek Tomás,CZE,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,Top,2007-09-28_Puurs_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,5,49-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,49-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Lachat Cédric,SUI,5,49-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,49-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Lama David,AUT,5,49-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,49-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Lopez Mateos Eric ,ESP,8,48,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,48,2007-09-28_Puurs_Lead_Men_Qualification.csv
Fuselier Michaël,FRA,9,42-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,42-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Zardini Luca,ITA,9,42-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,42-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Millet Sylvain,FRA,9,42-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,42-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Crespi Flavio,ITA,12,41+,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,41+,2007-09-28_Puurs_Lead_Men_Qualification.csv
Desgranges Romain,FRA,12,41+,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,41+,2007-09-28_Puurs_Lead_Men_Qualification.csv
Ten Sijthoff Casper,NED,12,41+,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,41+,2007-09-28_Puurs_Lead_Men_Qualification.csv
Romain Manuel,FRA,15,41-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,41-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Dugit Fabien,FRA,15,41-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,41-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Tauporn Thomas,GER,15,41-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,41-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Kim Jaha,KOR,18,39-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,39-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,18,39-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,39-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Fischhuber Kilian,AUT,18,39-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,39-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Grosso Cesar,BRA,21,38-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,38-,2007-09-28_Puurs_Lead_Men_Qualification.csv
Szekely Gabor,HUN,22,36-,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1,36-,2007-09-28_Puurs_Lead_Men_Qualification.csv
