name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Levet Sandrine,FRA,1,6t6 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Shalagina Olga,UKR,2,6t7 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Berry Samantha,AUS,3,6t7 6b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,4,6t8 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Rajfova Silvie,CZE,5,6t8 6b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Danion Juliette,FRA,6,6t9 6b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Gros Natalija,SLO,7,5t5 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Bacher Barbara,AUT,7,5t5 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Abramchuk Yulia,RUS,9,5t6 6b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Balakireva Alexandra,RUS,10,5t8 6b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Ansade Maud,FRA,11,5t9 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Marchisio Stella,ITA,12,5t10 6b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Graftiaux Chloé,BEL,12,5t10 6b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Longo Roberta,ITA,14,5t11 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Son Mélanie,FRA,15,5t12 6b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Lavarda Jenny,ITA,16,5t14 6b9,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Hodann Anja,SWE,17,4t4 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
Battaglia Claudia,ITA,18,4t5 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Women,Qualification,2007-06-22,/api/v1/category_rounds/641/results,/api/v1/events/477/result/7,2007-06-22_Fiera di Primiero_Boulder_Women_Qualification.csv
