name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Shemulinkina  Tatiana,RUS,1,5t5 6b6,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Levet Sandrine,FRA,1,5t5 6b6,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Shalagina Olga,UKR,1,6t7 6b7,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Danion Juliette,FRA,2,5t5 5b5,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Eiter Angela,AUT,3,5t8 5b8,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Bibik Olga,RUS,3,5t5 6b8,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,4,4t4 6b10,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Abramchuk Yulia,RUS,4,5t6 6b7,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,5,5t8 6b9,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Rajfova Silvie,CZE,5,5t8 6b9,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Tuzhylina Svitlana,UKR,5,4t5 5b6,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
CRUZ MONTALBAN Esther,ESP,6,4t5 4b4,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Bacher Barbara,AUT,7,4t4 6b9,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Lavarda Jenny,ITA,7,4t5 4b5,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Perlova Nataliya,UKR,8,4t4 4b4,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Chereshneva Yana,RUS,8,3t3 4b4,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
Ansade Maud,FRA,8,3t3 4b4,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7,2007-09-17_Aviles_Boulder_Women_Qualification.csv
