name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Abramchuk Yulia,RUS,1,4t6 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Hodann Anja,SWE,2,3t4 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Harmand Ludivine,FRA,3,3t5 4b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Lind Angelica,SWE,4,3t8 4b6,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,3t8 4b9,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Shemulinkina  Tatiana,RUS,6,2t2 4b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Graftiaux Chloé,BEL,7,2t2 4b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Danion Juliette,FRA,8,2t2 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Berry Samantha,AUS,9,2t2 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Combaz Celine,FRA,10,2t2 4b6,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Balakireva Alexandra,RUS,11,2t2 4b6,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Shalagina Olga,UKR,12,2t3 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Rajfova Silvie,CZE,13,2t3 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,14,2t3 4b6,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Bacher Barbara,AUT,15,2t3 4b6,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Ciret Colette,FRA,16,2t4 4b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Abgrall Emilie,FRA,17,1t1 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Nedyalkova Spasina,BUL,18,1t1 4b8,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Bacher Sabine,AUT,19,1t1 3b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
Chevrier Anne-Laure,FRA,20,0t 4b7,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Women,Semi-Final,2007-04-20,/api/v1/category_rounds/602/results,/api/v1/events/470/result/7,2007-04-20_Sofia_Boulder_Women_Semi-Final.csv
