name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Eiter Angela,AUT,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Sarkany Muriel,BEL,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Saurwein Katharina,AUT,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Eyer Alexandra,SUI,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Levet Sandrine,FRA,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Markovic Mina,SLO,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Durif Charlotte,FRA,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Bacher Barbara,AUT,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Gros Natalija,SLO,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Vidmar Maja,SLO,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
schöpf Bettina,AUT,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Schranz Christine,AUT,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Franko Lucka,SLO,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Kobayashi Yuka,JPN,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,Top,2007-05-11_Imst_Lead_Women_Qualification.csv
Wurm Juliane,GER,16,40-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,40-,2007-05-11_Imst_Lead_Women_Qualification.csv
Anda Villanueva Irati,ESP,17,39+,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,39+,2007-05-11_Imst_Lead_Women_Qualification.csv
Korolkova Ekaterina,RUS,18,38,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,38,2007-05-11_Imst_Lead_Women_Qualification.csv
Ociepka Kinga,POL,19,38-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,38-,2007-05-11_Imst_Lead_Women_Qualification.csv
Chereshneva Yana,RUS,19,38-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,38-,2007-05-11_Imst_Lead_Women_Qualification.csv
Malamid Evgeniia,RUS,19,38-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,38-,2007-05-11_Imst_Lead_Women_Qualification.csv
Schmid Christina,SUI,19,38-,IFSC Climbing Worldcup (L) - Imst (AUT) 2007,474,2007,Imst,Lead,Women,Qualification,2007-05-11,/api/v1/category_rounds/623/results,/api/v1/events/474/result/5,38-,2007-05-11_Imst_Lead_Women_Qualification.csv
