name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
DU LAC Daniel,FRA,1,6t9 6b7,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Son Sangwon,KOR,1,5t6 6b7,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Core Christian,ITA,2,6t9 6b8,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,2,5t7 6b8,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Hukkataival Nalle,FIN,3,6t14 6b12,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Julien Stéphan,FRA,3,5t10 6b11,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Fischhuber Kilian,AUT,4,6t15 6b13,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Barrans David,GBR,4,5t11 6b13,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Preti Lucas,ITA,5,5t7 6b9,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Shalagin Mykhaylo,UKR,5,4t4 6b10,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Parry Gareth,GBR,6,5t9 6b10,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,6,4t4 5b5,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Verhoeven Jorg,NED,7,5t12 6b12,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Rakhmetov Salavat,RUS,7,4t5 6b9,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,8,5t12 6b13,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Stranik Martin,CZE,8,4t5 6b10,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Matsushima Akito,JPN,9,5t13 6b14,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Ten Sijthoff Casper,NED,9,4t5 5b6,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Watanabe Kazuma,JPN,9,4t5 5b6,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
Lachat Cédric,SUI,10,4t5 6b14,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3,2007-09-17_Aviles_Boulder_Men_Qualification.csv
