name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Ruyga Tatiana,RUS,1,32.750,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Ropek Edyta,POL,2,32.900,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Yurina Valentina,RUS,3,34.710,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Cheng Lai-Sho,HKG,4,41.870,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Li Chunhua,CHN,5,32.170,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Tuzhylina Svitlana,UKR,6,37.160,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Lavarda Jenny,ITA,7,45.400,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Blanco Lucelia,VEN,8,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Rodriguez Francis,VEN,9,41.340,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Kuznetsova Tamara,KAZ,10,41.830,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Malkova Yana,RUS,11,42.790,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
He Cuifang,CHN,12,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Stenkovaya Anna,RUS,13,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Ryepko Olena,UKR,14,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Savchenko Ganna,UKR,15,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
Bezhko Olga,UKR,16,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6,2007-09-17_Aviles_Speed_Women_Final.csv
