name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Fischhuber Kilian,AUT,1,5t6 6b12,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,2,5t8 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Watanabe Kazuma,JPN,3,5t12 5b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Core Christian,ITA,4,4t5 6b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Matsushima Akito,JPN,5,4t5 6b11,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Oleksy Tomasz,POL,6,4t5 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Ghidini Stefano,ITA,7,4t5 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,8,4t5 4b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Borowka Karsten,GER,8,4t5 4b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
DU LAC Daniel,FRA,10,4t6 6b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Lama David,AUT,11,4t6 6b11,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Parry Gareth,GBR,12,4t6 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Shalagin Mykhaylo,UKR,13,4t6 4b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Verhoeven Jorg,NED,14,4t6 4b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Watson Stewart,GBR,15,4t7 6b9,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,16,4t7 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Baumann Jonas,GER,16,4t7 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Croxall Mark,GBR,18,4t7 4b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,19,4t8 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Julien Stéphan,FRA,20,4t8 4b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Mrázek Tomás,CZE,21,4t9 5b8,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Hukkataival Nalle,FIN,22,3t3 6b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Okano Hiroshi,JPN,23,3t3 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Badia Nicolas,FRA,24,3t4 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Kazbekov Serik,UKR,25,3t4 4b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Merz Aric,GER,25,3t4 4b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Schulte Ferdinand,NED,27,3t4 4b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Philippe Jonathan,FRA,28,3t5 5b9,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Barrans David,GBR,29,3t8 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
Ennemoser Lukas,AUT,30,3t10 5b9,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,477,2007,Fiera di Primiero,Boulder,Men,Qualification,2007-06-22,/api/v1/category_rounds/644/results,/api/v1/events/477/result/3,2007-06-22_Fiera di Primiero_Boulder_Men_Qualification.csv
