name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Chereshneva Yana,RUS,1,6t10 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Rajfova Silvie,CZE,2,6t11 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Danion Juliette,FRA,3,5t6 6b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Malamid Evgeniia,RUS,4,5t6 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Abramchuk Yulia,RUS,4,5t6 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Eyer Alexandra,SUI,6,5t7 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Shalagina Olga,UKR,6,5t7 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Johannesen Therese,NOR,8,5t8 6b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Gros Natalija,SLO,8,5t8 6b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,10,5t11 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Ansade Maud,FRA,10,5t11 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Lipenska Helena,CZE,12,5t12 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Berry Samantha,AUS,13,5t13 6b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Alekseeva Kseniia,RUS,14,4t5 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Hodann Anja,SWE,15,4t6 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Bacher Barbara,AUT,16,4t6 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,16,4t6 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Chevrier Anne-Laure,FRA,18,4t7 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Longo Roberta,ITA,19,4t7 6b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Combaz Celine,FRA,20,4t8 6b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Graftiaux Chloé,BEL,21,4t8 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Wurm Juliane,GER,22,4t9 6b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Zijlstra Vera,NED,23,4t12 6b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Marchisio Stella,ITA,24,4t12 6b13,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Harmand Ludivine,FRA,25,4t14 6b12,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Thomas Emeline,FRA,26,4t15 5b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Lind Angelica,SWE,27,3t4 6b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Schmid Christina,SUI,28,3t4 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Verdier Emilie,FRA,29,3t5 6b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Caprez Nina,SUI,30,3t6 6b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Seguy Audrey,GBR,31,3t6 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Battaglia Claudia,ITA,32,2t2 5b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Buys Naomi,GBR,33,2t7 6b15,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Seymour Rachel,GBR,34,2t7 5b12,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Sandoz Mélanie,FRA,35,2t7 4b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Mills Katherine,GBR,36,1t1 4b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Ogden Zoe,GBR,37,1t2 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Bariani Irene,ITA,38,1t4 5b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
Duval Marie,FRA,39,0t 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Qualification,2007-06-08,/api/v1/category_rounds/629/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Qualification.csv
