name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Hukkataival Nalle,FIN,1,3t5 4b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,2,2t2 4b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Müller Matthias,SUI,3,2t3 3b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,4,2t5 3b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Parry Gareth,GBR,5,1t1 3b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Baumann Jonas,GER,6,1t1 3b5,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Pouvreau Gérome,FRA,7,1t2 3b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Julien Stéphan,FRA,8,1t2 3b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Badia Nicolas,FRA,9,1t4 3b7,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Oleksy Tomasz,POL,10,0t 3b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
Hoppe Markus,GER,11,0t 3b4,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Men,Semi-Final,2007-03-30,/api/v1/category_rounds/595/results,/api/v1/events/468/result/3,2007-03-30_Erlangen_Boulder_Men_Semi-Final.csv
