name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Tuzhylina Svitlana,UKR,1,35.060,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Stenkovaya Anna,RUS,2,36.920,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Neliwati Evi,INA,3,37.240,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Blanco Lucelia,VEN,4,38.930,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Ruyga Tatiana,RUS,5,41.010,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Yurina Valentina,RUS,6,41.590,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Chereshneva Yana,RUS,7,42.260,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Ropek Edyta,POL,8,42.590,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Da Silva Rosmery,VEN,9,44.020,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Zijlstra Vera,NED,10,44.760,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Graftiaux Chloé,BEL,11,45.080,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Piratinskaya Mayya,RUS,12,45.530,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Gros Natalija,SLO,13,54.500,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Bacher Barbara,AUT,14,55.400,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Iskakova Aliya,KAZ,15,67.960,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Saurwein Katharina,AUT,16,69.250,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
Rodriguez Francis,VEN,17,fall,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6,2007-09-28_Puurs_Speed_Women_Qualification.csv
