name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Noguchi Akiyo,JPN,1,4t13 4b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Shalagina Olga,UKR,2,3t4 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,3,3t4 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Danion Juliette,FRA,4,3t7 3b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,5,3t10 3b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Rajfova Silvie,CZE,6,2t2 4b14,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Abramchuk Yulia,RUS,7,2t2 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Ansade Maud,FRA,8,2t2 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Hodann Anja,SWE,9,2t2 3b3,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Lipenska Helena,CZE,10,2t2 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Bacher Barbara,AUT,11,2t3 3b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Chereshneva Yana,RUS,12,2t3 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Combaz Celine,FRA,13,1t1 3b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Longo Roberta,ITA,14,1t1 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Eyer Alexandra,SUI,15,1t1 3b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Malamid Evgeniia,RUS,16,1t1 3b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Alekseeva Kseniia,RUS,17,1t1 3b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Berry Samantha,AUS,18,1t2 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Chevrier Anne-Laure,FRA,19,1t5 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
Johannesen Therese,NOR,20,0t 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,475,2007,Grindelwald,Boulder,Women,Semi-Final,2007-06-08,/api/v1/category_rounds/630/results,/api/v1/events/475/result/7,2007-06-08_Grindelwald_Boulder_Women_Semi-Final.csv
