name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Crespi Flavio,ITA,1,59+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,59+,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Millet Sylvain,FRA,2,59-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,59-,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,3,58+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,58+,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Lachat Cédric,SUI,4,58,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,58,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Lama David,AUT,5,56,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,56,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Usobiaga Lakunza Patxi,ESP,6,55+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,55+,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,7,53-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,53-,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Zardini Luca,ITA,8,46,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,46,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Mrázek Tomás,CZE,9,46-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,46-,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,10,45,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,45,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Lopez Mateos Eric ,ESP,11,43+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,43+,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Watanabe Kazuma,JPN,12,43,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,43,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,13,41,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,41,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Winkler Daniel,SUI,14,39,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,39,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Hirayama Yuji,JPN,15,33,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,33,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Barbero Alfonso Pablo ,ESP,16,32-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,32-,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Becan Klemen,SLO,17,31+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,31+,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,17,31+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Men,Semi-Final,2007-06-15,/api/v1/category_rounds/639/results,/api/v1/events/476/result/1,31+,2007-06-15_Zürich_Lead_Men_Semi-Final.csv
