name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Eiter Angela,AUT,1,Top,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,Top,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,2,51-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,51-,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Pinet Florence,FRA,3,45+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,45+,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Gros Natalija,SLO,4,45-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,45-,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Kobayashi Yuka,JPN,5,44+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,44+,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Harrington Emily,USA,6,44,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,44,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,6,44,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,44,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Anda Villanueva Irati,ESP,8,43+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,43+,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Levet Sandrine,FRA,9,41-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,41-,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Sarkany Muriel,BEL,9,41-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,41-,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Malamid Evgeniia,RUS,11,40,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,40,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,12,39+,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,39+,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Saurwein Katharina,AUT,13,28-,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,28-,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
Caprez Nina,SUI,14,27,IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,476,2007,Zürich,Lead,Women,Semi-Final,2007-06-15,/api/v1/category_rounds/636/results,/api/v1/events/476/result/5,27,2007-06-15_Zürich_Lead_Women_Semi-Final.csv
