name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Danion Juliette,FRA,1,6t6 6b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Combaz Celine,FRA,2,6t11 6b11,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Graftiaux Chloé,BEL,3,5t5 6b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Rajfova Silvie,CZE,3,5t5 6b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Berry Samantha,AUS,3,5t5 6b6,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Chevrier Anne-Laure,FRA,6,5t5 6b8,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Shalagina Olga,UKR,7,5t5 6b9,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Abgrall Emilie,FRA,7,5t5 6b9,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Ansade Maud,FRA,7,5t5 6b9,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
Lind Angelica,SWE,10,5t5 6b10,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,468,2007,Erlangen,Boulder,Women,Qualification,2007-03-30,/api/v1/category_rounds/591/results,/api/v1/events/468/result/7,2007-03-30_Erlangen_Boulder_Women_Qualification.csv
