name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Vaitsekhovskii Evgenii,RUS,1,24.280,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Zhong QiXin,CHN,2,24.510,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Kosterin Alexander,RUS,3,25.060,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Styenkovyy Maksym,UKR,4,25.190,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Escobar Manuel,VEN,5,25.360,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,6,25.950,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Preti Lucas,ITA,7,26.240,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Hroza Libor,CZE,8,26.250,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Shulga Olexiy,UKR,9,26.280,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,10,27.210,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2,2007-09-17_Aviles_Speed_Men_Qualification.csv
