name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Finkel Christoph,GER,1,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Zardini Luca,ITA,2,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Chevieux Elie,SUI,3,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Legrand François,FRA,4,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Hirayama Yuji,JPN,5,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Samoiline Pavel,RUS,6,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Mazuer Fabien,FRA,7,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Petit François,FRA,8,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Godoffe Jacky,FRA,9,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Cabaret Jean,FRA,10,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Jourkin Vladimir,RUS,11,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Scassa Severino,ITA,11,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Tribout Jean-Baptiste,FRA,11,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Nicole Frédéric,SUI,14,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Gomez Txema,ESP,15,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Arocena Patxi,ESP,16,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Giupponi Luca,ITA,16,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Natech Faycal,FRA,16,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Sartori Nicola,ITA,16,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Lombard François,FRA,20,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Pecher Antoine,FRA,20,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Ghesquiers Yann,FRA,22,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Glowacz Stefan,GER,22,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Blein Serge,FRA,24,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Vickers Ian,GBR,25,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Bie Samuel,FRA,26,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Büchele Klaus,GER,27,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
Coroller Frédéric,FRA,28,,UIAA Worldcup - Laval 1992,117,1992,Laval,Lead,Men,1992-11-19,/api/v1/events/117/result/1
