name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Legrand François,FRA,1,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Scassa Severino,ITA,2,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Hirayama Yuji,JPN,3,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Zardini Luca,ITA,4,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Köstermeyer Guido,GER,5,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Finkel Christoph,GER,6,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Arocena Patxi,ESP,7,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Unterrainer Günther,AUT,8,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Petit François,FRA,9,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Glowacz Stefan,GER,10,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Lombard François,FRA,11,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Rakhmetov Salavat,RUS,11,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Ryan Tony,GBR,13,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Blein Serge,FRA,14,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Ghesquiers Yann,FRA,15,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Albrand Vincent,FRA,16,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Natech Faycal,FRA,17,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Vickers Ian,GBR,18,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Alippi Stefano,ITA,19,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Hörhager Gerhard,AUT,20,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Jourkin Vladimir,RUS,21,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Nicole Frédéric,SUI,22,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Ovchinnikov Evgeny,RUS,23,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Petit Arnaud,FRA,23,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Tribout Jean-Baptiste,FRA,23,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
De Boeck Kurt,BEL,26,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Hofmann Andreas,GER,27,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Finne Jean Paul,BEL,28,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Samoiline Pavel,RUS,28,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Rakhmetov Kairat,KAZ,30,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Brasco Carlos,ESP,31,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Böschenstein Stefan,SUI,31,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Fürst Stefan,AUT,31,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Karn Jim,USA,31,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Englekirk Doug,USA,35,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Giupponi Luca,ITA,35,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Marcisz Andrzej,POL,35,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Slabe Tadej,SLO,35,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Steulet Philippe,SUI,35,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Franklin Scott,USA,40,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Mejovsek Matej,SLO,40,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Fernandez Bernabe,ESP,42,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Fickert Thomas,GER,43,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Grom Aljosa,SLO,43,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Havlik Marek,CZE,43,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Welter Jacques,LUX,46,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Hofmans Werner,BEL,47,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Smith Malcolm,GBR,47,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Gnerro Alberto,ITA,49,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Philipona Yves,SUI,49,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Fujino Kai,JPN,51,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Schwaiger Josef,AUT,51,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Büchele Klaus,GER,53,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Milton Scott,CAN,53,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Boboc Paul,ROU,55,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
Chevieux Elie,SUI,55,,UIAA Worldcup - Zürich 1992,113,1992,Zürich,Lead,Men,1992-04-30,/api/v1/events/113/result/1
