name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Ogata Yoshiyuki,JPN,1,3T4z 4 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,1,1,2,1,1,1,X,1
Duffy Colin,USA,2,3T4z 5 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,2,1,1,1,2,1,X,1
Fujii Kokoro,JPN,3,3T4z 5 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,3,3,1,1,1,1,X,1
Flohé Yannick,GER,4,3T4z 6 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,2,1,2,2,2,2,X,6
LEE DOHYUN,KOR,5,3T4z 9 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,3,3,3,3,3,2,X,1
CHON JONGWON,KOR,6,2T4z 3 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,2,1,1,2,1,X,1
Narasaki Tomoa,JPN,7,2T4z 5 8,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,3,3,2,2,X,2,X,1
Bailey Sean,USA,8,2T4z 6 8,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,3,3,X,2,3,2,X,1
Avezou Sam,FRA,9,2T4z 10 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,7,5,X,2,3,1,X,1
Takata Tomoaki,JPN,10,2T4z 10 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,2,5,5,5,2,X,2
McArthur Hamish,GBR,11,2T3z 4 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,X,3,2,1,1,X,1
Schubert Jakob,AUT,12,1T4z 1 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,3,1,1,X,2,X,1
Megos Alexander,GER,13,1T4z 2 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,2,2,X,3,X,1,X,1
Milne Maximillian,GBR,14,1T4z 3 12,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,8,X,2,X,1,3,1
Kawamata Rei,JPN,15,1T3z 1 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,1,X,X,X,2,1,1
Lovenjak Sudar Zan,SLO,16,1T3z 1 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Men,Semi-final,2022-06-22,/api/v1/category_rounds/7541/results,/api/v1/events/1238/result/3,X,3,X,X,1,1,X,2
