name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1.0,1.73,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,TOP,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Pilz Jessica,AUT,1.0,1.58,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,TOP,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
SEO Chaehyun,KOR,3.0,3.12,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,41+,TOP,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Raboutou Brooke,USA,3.0,2.5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,36+,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Rogora Laura,ITA,3.0,2.5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,36+,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Grossman Natalia,USA,6.0,3.74,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,31+,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Krampl Mia,SLO,6.0,3.74,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,31+,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Hily Manon,FRA,8.0,3.87,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,TOP,33,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
TANII Natsuki,JPN,9.0,4.42,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,41+,36+,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
Adamovska Eliska,CZE,9.0,5.48,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,32+,35,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
NAKAGAWA Ryu,JPN,11.0,6.75,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Lead,Women,Qualification,2022-06-22,/api/v1/category_rounds/6861/results,/api/v1/events/1238/result/5,41+,31+,2022-06-22_Innsbruck_Lead_Women_Qualification.csv
