name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Grossman Natalia,USA,1.0,5T5z 11 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,2,2,3,1,4,4,1,1,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Sterrer Franziska,AUT,1.0,5T5z 19 16,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,4,3,6,5,1,1,4,4,4,3,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Bertone Oriane,FRA,3.0,4T5z 5 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,2,2,1,1,1,1,X,3,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,3.0,4T5z 6 6,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,3,1,X,2,1,1,1,1,1,1,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Moroni Camilla,ITA,5.0,4T5z 7 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,3,3,1,1,2,2,X,2,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Coscoy Cloe,USA,5.0,4T5z 7 6,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,4,1,1,1,1,1,X,2,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Raboutou Brooke,USA,7.0,4T5z 7 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,X,4,1,1,3,2,2,1,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Cullen Kylie,USA,7.0,4T5z 8 7,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,4,1,2,1,1,1,X,3,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Gejo Stasa,SRB,9.0,4T5z 9 7,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,2,1,4,2,1,1,2,2,X,1,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
Färber Johanna,AUT,9.0,4T5z 8 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Women,Qualification,2022-05-20,/api/v1/category_rounds/6853/results,/api/v1/events/1236/result/7,1,1,2,1,1,1,4,4,X,1,2022-05-20_Salt Lake City_Boulder_Women_Qualification.csv
