name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
Noya Cardona Erik,ESP,11,5.504,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNF,5.504,2022-09-24_Jakarta_Speed_Men_Qualification.csv
ADI MULYONO RAHMAD,INA,12,5.506,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.649,5.506,2022-09-24_Jakarta_Speed_Men_Qualification.csv
LEE Seungbeom,KOR,13,5.508,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.747,5.508,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Bratschi Noah,USA,14,5.58,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.752,5.588,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Moro Guillaume,FRA,15,5.60,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.6,6.292,2022-09-24_Jakarta_Speed_Men_Qualification.csv
YASUKAWA Jun,JPN,16,5.625,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.625,6.226,2022-09-24_Jakarta_Speed_Men_Qualification.csv
WU PENG,CHN,17,5.629,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.629,5.647,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Brosler John,USA,18,5.63,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.146,5.638,2022-09-24_Jakarta_Speed_Men_Qualification.csv
MUHAMMAD FAJRI ALFIAN,INA,19,5.65,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.827,5.656,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Tkach Yaroslav,UKR,20,5.67,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.872,5.671,2022-09-24_Jakarta_Speed_Men_Qualification.csv
ARIPIN ZAENAL,INA,21,5.72,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.727,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Dzienski Marcin,POL,22,5.73,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.734,6.228,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Lucke Sebastian,GER,23,5.74,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.5,5.748,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Altynbekov Beknur,KAZ,24,5.80,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.803,6.127,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Goodacre Joe,USA,25,5.87,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.878,5.9,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,26,5.88,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.887,6.648,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Ikeda Yudai,JPN,27,5.96,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,5.965,6.132,2022-09-24_Jakarta_Speed_Men_Qualification.csv
BAKRI GLENN,INA,28,6.09,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.095,6.226,2022-09-24_Jakarta_Speed_Men_Qualification.csv
MOON Taeung,KOR,29,6.23,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.159,6.233,2022-09-24_Jakarta_Speed_Men_Qualification.csv
ASWIN KRISTANTO RaAMASKI,INA,30,6.27,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.274,6.988,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Chan Cheung-chi Shoji,HKG,31,6.30,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.3,9.321,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Bader Linus,GER,32,6.41,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.506,6.415,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Besmertnykh Sergey,KAZ,33,6.45,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.634,6.451,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Mallesh Deepu,IND,34,6.46,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.468,6.815,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Lin Chia Hsiang,TPE,35,6.50 (6.809),"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.505,6.809,2022-09-24_Jakarta_Speed_Men_Qualification.csv
WONG Cheuk-nam,HKG,36,6.50 (6.815),"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.505,6.815,2022-09-24_Jakarta_Speed_Men_Qualification.csv
JUNG Yongjun,KOR,37,6.57,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.021,6.575,2022-09-24_Jakarta_Speed_Men_Qualification.csv
KANG Minsu,KOR,38,6.62,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNF,6.623,2022-09-24_Jakarta_Speed_Men_Qualification.csv
OMASA Ryo,JPN,39,6.69,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.692,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
BRYAKIN YEVGENIY,KAZ,40,6.78,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.785,7.074,2022-09-24_Jakarta_Speed_Men_Qualification.csv
RIZKY SAMUDRA DEWANTARA MOCH,INA,41,6.93,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.948,6.936,2022-09-24_Jakarta_Speed_Men_Qualification.csv
AU Chi-fung,HKG,42,6.94,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,9.629,6.947,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Khan Sahil,IND,43,6.97,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,6.97,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
David Julian Ronan,NZL,44,7.83,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.836,10.58,2022-09-24_Jakarta_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,45,7.92,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.928,8.538,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Finn-Henry Michael,CAN,46,7.96,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.963,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Mattes Aaron,AUS,47,10.55,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,10.55,10.582,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,48,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNF,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Chisholm Flynn Hugh,NZL,48,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNF,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
ZHANG LIANG,CHN,48,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNF,DNF,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Alipour Shenazandifard Reza,IRI,51,FALSE START,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNS,,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Carmanns Leander,GER,51,FALSE START,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,,DNS,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Hammer Zach,USA,51,FALSE START,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,7.137,DNS,2022-09-24_Jakarta_Speed_Men_Qualification.csv
MUHAMMAD HINAYAH,INA,51,FALSE START,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,,DNS,2022-09-24_Jakarta_Speed_Men_Qualification.csv
Takeda Hajime,JPN,51,FALSE START,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Qualification,2022-09-24,/api/v1/category_rounds/6876/results,/api/v1/events/1243/result/2,DNS,6.085,2022-09-24_Jakarta_Speed_Men_Qualification.csv
