name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
YURIKUSA Ao,JPN,1,1.73,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,TOP,36,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Duffy Colin,USA,2,3.24,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,TOP,35,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Potocar Luka,SLO,3,4.77,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,37,35,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Bailey Sean,USA,4,5.45,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,33,35,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,5,5.61,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,TOP,32+,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Homma Taisei,JPN,5,5.61,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,TOP,32+,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Grupper Jesse,USA,7,7.94,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,29+,35,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Megos Alexander,GER,8,8.26,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,37,32+,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,9,9.38,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,32+,34,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
Flohé Yannick,GER,10,9.54,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Qualification,2022-06-30,/api/v1/category_rounds/6862/results,/api/v1/events/1239/result/1,31+,34+,2022-06-30_Villars-sur-Ollon_Lead_Men_Qualification.csv
