name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
GARNBRET Janja,SLO,1,4T4z 6 6,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,1,1,1,1,3,3,1,1,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
GROSSMAN Natalia,USA,2,3T4z 6 7,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,1,1,1,1,X,1,4,4,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
BERTONE Oriane,FRA,3,2T4z 3 5,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,1,1,2,1,X,1,X,2,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
Gejo Stasa,SRB,4,2T4z 8 10,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,4,2,4,2,X,2,X,4,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
Kümin Andrea,SUI,5,2T3z 3 6,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,1,1,2,1,X,X,X,4,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
ITO Futaba,JPN,6,2T3z 4 8,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,3,3,1,1,X,X,X,4,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
Meul Hannah,GER,7,2T3z 5 5,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,4,3,1,1,X,1,X,X,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
Gibert Fanny,FRA,8,2T3z 7 8,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,4,1,3,3,X,4,X,X,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
Fischer Madison,CAN,9,2T3z 11 13,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,5,5,6,6,X,2,X,X,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
Coscoy Cloe,USA,10,2T2z 5 3,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Women,Semi-final,2022-04-08,/api/v1/category_rounds/7418/results,/api/v1/events/1233/result/7,2,2,3,1,X,X,X,X,2022-04-08_Meiringen_Boulder_Women_Semi-final.csv
