name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Narasaki Tomoa,JPN,1.0,4T5z 6 8,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,2,1,1,1,1,1,1,3,3,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Lovenjak Sudar Zan,SLO,1.0,5T5z 11 7,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,1,1,4,1,3,2,1,1,2,2,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Ogata Yoshiyuki,JPN,3.0,4T5z 10 13,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,2,2,6,6,1,1,1,1,X,3,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Duffy Colin,USA,3.0,5T5z 14 12,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,2,1,2,2,2,1,3,3,5,5,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Megos Alexander,GER,5.0,5T5z 17 11,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,1,1,3,1,7,7,2,1,4,1,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Mawem Mickael,FRA,5.0,4T4z 18 11,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,X,8,8,1,1,6,1,3,1,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Vezonik Gregor,SLO,7.0,4T4z 19 9,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,X,5,1,3,1,6,4,5,3,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Milne Maximillian,GBR,7.0,4T5z 7 9,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,4,2,1,1,1,1,1,1,X,4,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Hanna Benjamin,USA,9.0,3T5z 6 20,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,1,1,X,14,2,1,X,1,3,3,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Jenft Paul,FRA,9.0,4T5z 8 17,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,2,2,1,1,X,9,4,4,1,1,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Schalck Mejdi,FRA,11.0,4T5z 10 10,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,1,1,X,5,1,1,4,1,4,2,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Inoue Yuji,JPN,11.0,3T5z 16 12,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,1,5,1,3,1,X,1,8,8,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Cornu Manuel,FRA,13.0,4T5z 15 13,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,2,2,3,1,9,5,X,4,1,1,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Dohi Keita,JPN,13.0,3T4z 7 5,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,X,4,1,1,1,X,1,2,2,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Uznik Nicolai,AUT,15.0,3T4z 8 17,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,9,X,X,1,1,1,1,6,6,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Baratzadeh Gholamali,IRI,15.0,4T5z 15 16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,5,5,8,8,1,1,1,1,X,1,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
FUJII Kokoro,JPN,17.0,4T4z 16 7,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,3,1,10,4,2,1,1,1,X,X,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
Peharc Anze,SLO,17.0,3T4z 9 10,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Qualification,2022-04-08,/api/v1/category_rounds/6844/results,/api/v1/events/1233/result/3,X,X,4,2,2,2,X,3,3,3,2022-04-08_Meiringen_Boulder_Men_Qualification.csv
