name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Flohé Yannick,GER,1.0,5T5z 8 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,1,1,3,1,1,1,2,1,1,1,2022-06-10_Brixen_Boulder_Men_Qualification.csv
McArthur Hamish,GBR,1.0,3T5z 6 8,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,X,2,1,1,4,2,1,1,X,2,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,3.0,5T5z 12 12,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,8,8,1,1,1,1,1,1,1,1,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Ogata Yoshiyuki,JPN,3.0,3T5z 7 8,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,X,1,3,1,1,1,3,3,X,2,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Schubert Jakob,AUT,5.0,4T5z 5 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,2,2,1,1,1,1,1,1,X,2,2022-06-10_Brixen_Boulder_Men_Qualification.csv
LEE DOHYUN,KOR,5.0,3T5z 7 11,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,1,1,X,3,4,4,2,1,X,2,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Milne Maximillian,GBR,7.0,3T5z 9 9,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,X,1,X,4,1,1,7,2,1,1,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Ternant Mathieu,FRA,7.0,4T5z 6 6,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,2,1,2,1,1,1,X,2,1,1,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Narasaki Tomoa,JPN,9.0,3T5z 11 9,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,4,1,X,1,X,3,3,2,4,2,2022-06-10_Brixen_Boulder_Men_Qualification.csv
Kawamata Rei,JPN,9.0,4T5z 7 6,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Qualification,2022-06-10,/api/v1/category_rounds/7411/results,/api/v1/events/1284/result/3,1,1,X,2,1,1,1,1,4,1,2022-06-10_Brixen_Boulder_Men_Qualification.csv
