name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
NIU DI,CHN,1,6.91 (AsR),"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,6.916,6.956,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
DENG LIJUAN,CHN,2,6.94,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,6.994,6.941,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Kalucka Aleksandra,POL,3,6.95,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,6.985,6.951,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
MADE RITA KUSUMA DEWI DESAK,INA,4,6.97,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,6.977,7.3,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
SALLSABILLAH RAJIAH,INA,5,7.05,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.058,7.108,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Hunt Emma,USA,6,7.19,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.488,7.194,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,7,7.21,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.212,7.631,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Kalucka Natalia,POL,8,7.26,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.63,7.263,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
WANG SHENGYAN,CHN,9,7.36,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.366,7.525,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Viglione Capucine,FRA,10,7.38,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.516,7.381,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,11,7.40,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.405,8.181,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
IQAMAH NURUL,INA,12,7.43,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.896,7.431,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Rojas Andrea,ECU,13,7.60,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.601,9.325,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Brozek Anna,POL,14,7.66,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.66,8.43,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Ritter Franziska,GER,15,7.72,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,8.939,7.721,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Colli Beatrice,ITA,16,7.78,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,DNF,7.781,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Romero Pérez Leslie Adriana,ESP,17,7.80,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.802,7.807,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Ver Khadijah Alivany,INA,18,7.83,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.836,7.944,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Randi  Giulia,ITA,19,7.85,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,8.192,7.852,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Brockfeld Nuria,GER,20,7.92,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,7.92,7.961,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Andrier Victoire,FRA,21,7.96,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,10.219,7.968,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,22,8.00,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,8.007,8.11,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Martínez Vidal Carla,ESP,23,8.02,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Qualification,2022-06-30,/api/v1/category_rounds/6865/results,/api/v1/events/1239/result/6,8.02,DNF,2022-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
