name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
YURIKUSA Ao,JPN,1,42+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,42+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Flohé Yannick,GER,2,42+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,42+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Potocar Luka,SLO,3,39+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,39+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Lehmann Sascha,SUI,4,37,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,37,2022-09-02_Koper_Lead_Men_Semi-final.csv
Ogata Yoshiyuki,JPN,5,37,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,37,2022-09-02_Koper_Lead_Men_Semi-final.csv
Ginés López Alberto,ESP,6,34+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,34+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Homma Taisei,JPN,7,34,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,34,2022-09-02_Koper_Lead_Men_Semi-final.csv
YOSHIDA Satone,JPN,8,34,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,34,2022-09-02_Koper_Lead_Men_Semi-final.csv
Megos Alexander,GER,9,33+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,33+,2022-09-02_Koper_Lead_Men_Semi-final.csv
McArthur Hamish,GBR,10,33+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,33+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Higuchi Masahiro,JPN,11,33+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,33+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Halenke Sebastian,GER,12,33+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,33+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Marchaland Jules,FRA,13,32+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,32+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Bombardi Marcello,ITA,14,32+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,32+,2022-09-02_Koper_Lead_Men_Semi-final.csv
LEE Dohyun,KOR,15,31+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,31+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Pope James,GBR,16,30+,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,30+,2022-09-02_Koper_Lead_Men_Semi-final.csv
Collin Nicolas,BEL,17,30,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1242,2022,Koper,Lead,Men,Semi-final,2022-09-02,/api/v1/category_rounds/7665/results,/api/v1/events/1242/result/1,30,2022-09-02_Koper_Lead_Men_Semi-final.csv
