name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Ogata Yoshiyuki,JPN,1.0,3.0,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,TOP,2022-09-24_Jakarta_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,1.0,3.0,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,TOP,2022-09-24_Jakarta_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,3.0,4.74,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,35+,2022-09-24_Jakarta_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,3.0,4.74,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,35+,2022-09-24_Jakarta_Lead_Men_Qualification.csv
YURIKUSA Ao,JPN,3.0,4.74,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,35+,2022-09-24_Jakarta_Lead_Men_Qualification.csv
HALENKE Sebastian,GER,6.0,4.9,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,33+,TOP,2022-09-24_Jakarta_Lead_Men_Qualification.csv
Homma Taisei,JPN,7.0,6.71,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,33+,2022-09-24_Jakarta_Lead_Men_Qualification.csv
Potocar Luka,SLO,8.0,7.04,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,30+,2022-09-24_Jakarta_Lead_Men_Qualification.csv
Nishida Hidemasa,JPN,9.0,8.49,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,34+,34,2022-09-24_Jakarta_Lead_Men_Qualification.csv
Grupper Jesse,USA,10.0,10.39,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Lead,Men,Qualification,2022-09-24,/api/v1/category_rounds/6874/results,/api/v1/events/1243/result/1,TOP,25+,2022-09-24_Jakarta_Lead_Men_Qualification.csv
