name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Schubert Jakob,AUT,1,4T4z 7 5,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,1,1,2,2,2,1,2,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Flohé Yannick,GER,2,3T4z 7 13,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,6,1,1,4,4,2,2,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Ogata Yoshiyuki,JPN,3,3T4z 8 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,3,3,3,1,2,2,X,2,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Uznik Nicolai,AUT,4,2T4z 3 12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,6,X,4,1,1,2,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Kawamata Rei,JPN,5,2T4z 11 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,3,2,X,3,8,2,X,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Schalck Mejdi,FRA,6,2T3z 2 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,1,1,X,X,1,1,X,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Narasaki Tomoa,JPN,7,2T3z 3 4,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,X,X,1,1,1,2,2,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Peharc Anze,SLO,8,2T3z 5 6,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,2,2,X,X,3,2,X,2,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Bailey Sean,USA,9,2T2z 4 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,X,X,X,2,2,2,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Fulkerson Ross,USA,10,1T3z 1 4,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,2,X,X,1,1,X,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Ginés López Alberto,ESP,11,1T3z 1 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,X,X,3,X,4,1,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Dohi Keita,JPN,12,1T3z 2 5,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,2,2,X,X,X,2,X,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Milne Maximillian,GBR,13,1T3z 3 5,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,3,X,X,3,1,X,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Fujii Kokoro,JPN,14,1T2z 1 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,7,X,X,X,X,1,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
McNamee Guy,CAN,15,1T2z 2 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,2,2,X,X,X,6,X,X,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
Kleesattel Max,GER,16,0T3z 0 11,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,5,X,X,X,3,X,3,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
McArthur Hamish,GBR,17,0T2z 0 4,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-20,/api/v1/category_rounds/7427/results,/api/v1/events/1236/result/3,X,X,X,X,X,3,X,1,2022-05-20_Salt Lake City_Boulder_Men_Semi-final.csv
