name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Le Dylan,CAN,21,6.30,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.304,6.531,2022-05-06_Seoul_Speed_Men_Qualification.csv
Knapp Lukas,AUT,22,6.33,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.332,7.981,2022-05-06_Seoul_Speed_Men_Qualification.csv
LE CLERCQ DE LANNOY Yann,FRA,23,6.36,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.568,6.361,2022-05-06_Seoul_Speed_Men_Qualification.csv
KANG MINSU,KOR,24,6.387,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.387,7.682,2022-05-06_Seoul_Speed_Men_Qualification.csv
Bratschi Noah,USA,25,6.388,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.892,6.388,2022-05-06_Seoul_Speed_Men_Qualification.csv
O'Francia Quinn,USA,26,6.45,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,DNF,6.455,2022-05-06_Seoul_Speed_Men_Qualification.csv
MOON TAEUNG,KOR,27,6.53,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.538,7.133,2022-05-06_Seoul_Speed_Men_Qualification.csv
KAJI Akihisa,JPN,28,6.72,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.721,8.641,2022-05-06_Seoul_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,29,6.89,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,6.898,7.123,2022-05-06_Seoul_Speed_Men_Qualification.csv
SHIN EUNCHEOL,KOR,30,6.90,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,8.265,6.904,2022-05-06_Seoul_Speed_Men_Qualification.csv
SONG HYEONU,KOR,31,7.12,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,7.766,7.126,2022-05-06_Seoul_Speed_Men_Qualification.csv
PARK MINSOO,KOR,32,7.84,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,7.983,7.841,2022-05-06_Seoul_Speed_Men_Qualification.csv
Khaibullin Rishat,KAZ,33,8.17,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,DNF,8.179,2022-05-06_Seoul_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,34,8.55,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,9.14,8.558,2022-05-06_Seoul_Speed_Men_Qualification.csv
CHO SANGHYUN,KOR,35,8.78,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,DNF,8.782,2022-05-06_Seoul_Speed_Men_Qualification.csv
Bader Linus,GER,36,9.22,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,9.227,DNF,2022-05-06_Seoul_Speed_Men_Qualification.csv
JEON HARAM,KOR,37,9.34,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,DNF,9.349,2022-05-06_Seoul_Speed_Men_Qualification.csv
Brosler John,USA,38,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,DNF,DNF,2022-05-06_Seoul_Speed_Men_Qualification.csv
JU JIHWAN,KOR,38,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Qualification,2022-05-06,/api/v1/category_rounds/6850/results,/api/v1/events/1235/result/2,DNF,DNF,2022-05-06_Seoul_Speed_Men_Qualification.csv
