name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,Route_1,source_file
NARASAKI Tomoa,JPN,1,156.4,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,5,4,2,1,X,1,3,2,40+,2022-10-20_Japan_Boulder&lead_Men_Final.csv
OGATA Yoshiyuki,JPN,2,138.4,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,5,3,X,1,X,3,X,1,43,2022-10-20_Japan_Boulder&lead_Men_Final.csv
FUJII Kokoro,JPN,3,132.6,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,9,9,X,1,X,5,3,1,38,2022-10-20_Japan_Boulder&lead_Men_Final.csv
JENFT Paul,FRA,4,129.7,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,1,1,1,1,X,4,1,1,32,2022-10-20_Japan_Boulder&lead_Men_Final.csv
FLOHÉ Yannick,GER,5,128.5,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,7,4,X,1,X,X,1,1,38+,2022-10-20_Japan_Boulder&lead_Men_Final.csv
HOMMA Taisei,JPN,6,117.5,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,5,5,X,1,X,X,X,1,39+,2022-10-20_Japan_Boulder&lead_Men_Final.csv
KAWAMATA Rei,JPN,7,109.5,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,2,2,X,1,X,X,5,5,32+,2022-10-20_Japan_Boulder&lead_Men_Final.csv
BAILEY Sean,USA,8,76.6,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",1234,2022,Japan,Boulder&lead,Men,Final,2022-10-20,/api/v1/category_rounds/7819/results,/api/v1/events/1234/result/617,X,7,X,3,X,7,X,X,33,2022-10-20_Japan_Boulder&lead_Men_Final.csv
