name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
FUJII Kokoro,JPN,1,4T4z 12 8,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,1,1,5,2,5,4,1,1,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Narasaki Tomoa,JPN,2,4T4z 14 11,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,4,1,1,1,6,6,3,3,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Schalck Mejdi,FRA,3,3T4z 8 5,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,4,1,X,1,3,2,1,1,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Duffy Colin,USA,4,3T4z 10 12,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,4,4,2,3,3,3,3,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Ogata Yoshiyuki,JPN,5,2T4z 5 6,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,1,X,3,3,1,2,1,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Jenft Paul,FRA,6,2T4z 5 7,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,1,1,4,1,X,3,X,2,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Inoue Yuji,JPN,7,2T4z 8 9,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,2,4,1,X,4,4,2,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Milne Maximillian,GBR,8,2T4z 9 20,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,3,1,X,10,6,6,X,3,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Dohi Keita,JPN,9,2T3z 4 3,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,1,1,3,1,X,X,X,1,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Cornu Manuel,FRA,10,2T3z 7 10,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,3,2,4,4,X,X,X,4,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Uznik Nicolai,AUT,11,1T4z 2 14,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,5,X,2,X,5,2,2,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Mawem Mickael,FRA,12,1T4z 2 16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,2,1,X,4,X,7,X,4,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Vezonik Gregor,SLO,13,1T4z 3 12,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,3,1,X,1,X,8,X,2,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Takata Tomoaki,JPN,14,1T4z 5 11,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,2,X,4,5,4,X,1,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Hanna Benjamin,USA,15,1T4z 6 13,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,2,6,4,X,6,X,1,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Megos Alexander,GER,16,1T4z 7 10,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,1,X,1,7,5,X,3,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Peharc Anze,SLO,17,1T3z 2 7,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,2,2,2,X,X,X,3,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Kruder Jernej,SLO,18,0T4z 0 17,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,1,X,9,X,5,X,2,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Baratzadeh Gholamali,IRI,19,0T3z 0 7,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,1,X,X,X,1,X,5,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
Lovenjak Sudar Zan,SLO,20,0T3z 0 8,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,1233,2022,Meiringen,Boulder,Men,Semi-final,2022-04-08,/api/v1/category_rounds/7417/results,/api/v1/events/1233/result/3,X,2,X,2,X,X,X,4,2022-04-08_Meiringen_Boulder_Men_Semi-final.csv
