name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
KATIBIN KIROMAL,INA,1,5.00 (WR) (AsR),"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.009,5.112,2022-07-08_Chamonix_Speed_Men_Qualification.csv
ZHANG LIANG,CHN,2,5.15,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.153,6.977,2022-07-08_Chamonix_Speed_Men_Qualification.csv
CAO LONG,CHN,3,5.16,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.164,5.571,2022-07-08_Chamonix_Speed_Men_Qualification.csv
LONG JINBAO,CHN,4,5.21,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.215,5.263,2022-07-08_Chamonix_Speed_Men_Qualification.csv
LONG JIANGUO,CHN,5,5.22,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.34,5.224,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Alipour Shenazandifard Reza,IRI,6,5.28,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.289,5.476,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Brosler John,USA,7,5.31,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.318,5.406,2022-07-08_Chamonix_Speed_Men_Qualification.csv
LEONARDO VEDDRIQ,INA,8,5.34,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,6.402,5.346,2022-07-08_Chamonix_Speed_Men_Qualification.csv
ARIPIN ZAENAL,INA,9,5.45,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.504,5.455,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Noya Cardona Erik,ESP,10,5.492,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.492,5.604,2022-07-08_Chamonix_Speed_Men_Qualification.csv
ASPAR ASPAR,INA,11,5.494,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.497,5.494,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Maimuratov Amir,KAZ,12,5.50,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.509,DNF,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Bratschi Noah,USA,13,5.57,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.711,5.572,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,14,5.583,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,DNF,5.583,2022-07-08_Chamonix_Speed_Men_Qualification.csv
OMASA Ryo,JPN,15,5.585,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.679,5.585,2022-07-08_Chamonix_Speed_Men_Qualification.csv
MUHAMMAD FAJRI ALFIAN,INA,16,5.611,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.645,5.611,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Khaibullin Rishat,KAZ,17,5.619,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.619,5.819,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Lucke Sebastian,GER,18,5.64,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,DNF,5.646,2022-07-08_Chamonix_Speed_Men_Qualification.csv
SHIN EUNCHEOL,KOR,19,5.66,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,6.5,5.665,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Finn-Henry Michael,CAN,20,5.69,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.752,5.691,2022-07-08_Chamonix_Speed_Men_Qualification.csv
JUNG YONGJUN,KOR,21,5.71,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.715,6.934,2022-07-08_Chamonix_Speed_Men_Qualification.csv
Granja Carlos,ECU,22,5.720,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Qualification,2022-07-08,/api/v1/category_rounds/6868/results,/api/v1/events/1240/result/2,5.72,5.748,2022-07-08_Chamonix_Speed_Men_Qualification.csv
