name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1.0,5.05,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,TOP,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Grossman Natalia,USA,1.0,5.05,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,TOP,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Raboutou Brooke,USA,1.0,5.05,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,TOP,2022-07-08_Chamonix_Lead_Women_Qualification.csv
SEO CHAEHYUN,KOR,1.0,5.05,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,TOP,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Totkova Aleksandra,BUL,1.0,5.05,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,TOP,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Krampl Mia,SLO,6.0,8.25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,37+,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Tanii Natsuki,JPN,6.0,8.25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,37+,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Janicot Hélène,FRA,8.0,11.48,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,33+,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Lukan Vita,SLO,8.0,11.48,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,TOP,33+,2022-07-08_Chamonix_Lead_Women_Qualification.csv
Hily Manon,FRA,10.0,12.0,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Qualification,2022-07-08,/api/v1/category_rounds/6867/results,/api/v1/events/1240/result/5,39+,37+,2022-07-08_Chamonix_Lead_Women_Qualification.csv
