name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
DENG LIJUAN,CHN,1.0,6.55 (AsR),"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,6.883,True,6.759,True,6.717,True,6.551,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Kalucka Aleksandra,POL,2.0,6.64,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,6.961,True,6.789,True,6.811,False,6.64,,,2022-07-08_Chamonix_Speed_Women_Final.csv
MADE RITA KUSUMA DEWI DESAK,INA,3.0,6.82,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,7.089,True,6.92,False,6.926,,,True,6.823,2022-07-08_Chamonix_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,INA,4.0,6.90,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,7.056,True,6.857,False,6.886,,,False,6.907,2022-07-08_Chamonix_Speed_Women_Final.csv
XIE GUIZHEN,CHN,5.0,7.17,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,7.417,False,7.174,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
NIU DI,CHN,6.0,7.06,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,WILDCARD,False,7.062,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Kalucka Natalia,POL,7.0,7.08,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,7.427,False,7.087,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
IQAMAH NURUL,INA,8.0,7.25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,True,7.615,False,7.251,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Sarisson Aurelia,FRA,9.0,9.39,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,9.392,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Viglione Capucine,FRA,10.0,8.03,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,8.036,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
JEONG JIMIN,KOR,11.0,8.13,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,8.131,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Chudziak Patrycja,POL,12.0,7.52,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,7.528,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Colli Beatrice,ITA,13.0,7.88,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,7.889,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Andrier Victoire,FRA,14.0,7.43,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,7.439,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
Rojas Andrea,ECU,15.0,8.08,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,8.086,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
XIE YUFANG,CHN,,DNS,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Women,Final,2022-07-08,/api/v1/category_rounds/7488/results,/api/v1/events/1240/result/6,False,DNS,,,,,,,,,2022-07-08_Chamonix_Speed_Women_Final.csv
