name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Grupper Jesse,USA,1,2.74,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,34+,37,2022-07-22_Briançon_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,2,3.16,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,32+,39+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Megos Alexander,GER,3,4.0,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,31,39+,2022-07-22_Briançon_Lead_Men_Qualification.csv
YURIKUSA Ao,JPN,4,5.24,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,32+,37+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Flohé Yannick,GER,5,5.7,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,33+,35+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,6,5.83,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,30+,39+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,7,7.07,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,32+,36+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Bailey Sean,USA,8,8.25,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,30+,38+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Duffy Colin,USA,9,8.37,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,32,36+,2022-07-22_Briançon_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,10,11.29,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,30+,37,2022-07-22_Briançon_Lead_Men_Qualification.csv
Potocar Luka,SLO,11,13.04,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,1241,2022,Briançon,Lead,Men,Qualification,2022-07-22,/api/v1/category_rounds/6870/results,/api/v1/events/1241/result/1,30+,36+,2022-07-22_Briançon_Lead_Men_Qualification.csv
