name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Miroslaw Aleksandra,POL,1,6.93,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,7.087,True,7.066,True,8.964,True,6.934,,
Kalucka Aleksandra,POL,2,7.83,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,7.474,True,7.51,True,7.34,False,7.838,,
Kalucka Natalia,POL,3,7.52,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,7.826,True,7.673,False,FALL,,,True,7.521
Hunt Emma,USA,4,7.58,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,8.419,True,7.672,False,7.425,,,False,7.589
Sarisson Aurelia,FRA,5,12.26,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,7.512,False,12.26,,,,,,
Chudziak Patrycja,POL,6,8.87,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,7.966,False,8.878,,,,,,
Colli Beatrice,ITA,7,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,7.704,False,FALL,,,,,,
Rojas Andrea,ECU,8,8.03,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,True,9.001,False,8.031,,,,,,
Ritter Franziska,GER,9,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,FALL,,,,,,,,
Viglione Capucine,FRA,10,9.37,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,9.374,,,,,,,,
Randi  Giulia,ITA,11,8.13,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,8.131,,,,,,,,
Andrier Victoire,FRA,12,8.38,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,8.387,,,,,,,,
Brockfeld Nuria,GER,13,8.22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,8.229,,,,,,,,
Kolkotina Tetiana,UKR,14,8.64,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,8.649,,,,,,,,
Kelly Piper,USA,15,9.36,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,9.365,,,,,,,,
HAYASHI Karin,JPN,16,8.98,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Women,Final,2022-05-20,/api/v1/category_rounds/7432/results,/api/v1/events/1236/result/6,False,8.984,,,,,,,,
