name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Miroslaw Aleksandra,POL,1,6.72,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,7.334,True,8.442,True,6.834,True,6.723,,,2022-05-06_Seoul_Speed_Women_Final.csv
Hunt Emma,USA,2,7.23,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,7.228,True,7.991,True,7.444,False,7.236,,,2022-05-06_Seoul_Speed_Women_Final.csv
Kalucka Aleksandra,POL,3,7.24,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,7.175,True,8.155,False,9.544,,,True,7.249,2022-05-06_Seoul_Speed_Women_Final.csv
Ritter Franziska,GER,4,7.58,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,7.508,True,8.451,False,10.177,,,False,7.587,2022-05-06_Seoul_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,INA,5,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,7.477,False,FALL,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Viglione Capucine,FRA,6,11.87,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,7.659,False,11.879,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
JEONG JIMIN,KOR,7,8.17,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,8.153,False,8.174,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Brockfeld Nuria,GER,8,10.86,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,True,8.064,False,10.866,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
MADE RITA KUSUMA DEWI DESAK,INA,9,9.91,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,9.911,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
IQAMAH NURUL,INA,10,8.38,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,8.383,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Chudziak Patrycja,POL,11,7.47,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,7.47,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Colli Beatrice,ITA,12,7.79,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,7.793,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Kalucka Natalia,POL,13,9.02,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,9.023,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Sarisson Aurelia,FRA,14,7.23,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,7.235,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Ver Khadijah Alivany,INA,15,7.96,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,7.968,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
Gautron Lison,FRA,16,8.40,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Women,Final,2022-05-06,/api/v1/category_rounds/7422/results,/api/v1/events/1235/result/6,False,8.402,,,,,,,,,2022-05-06_Seoul_Speed_Women_Final.csv
