name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Miroslaw Aleksandra,POL,1,6.54,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,6.904,True,6.69,True,6.731,True,6.548,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
HUNT Emma,USA,2,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.541,True,7.183,True,7.188,False,FALL,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Kalucka Aleksandra,POL,3,7.96,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.098,True,7.44,False,8.911,,,True,7.963,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Kalucka Natalia,POL,4,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.491,True,7.739,False,7.514,,,False,FALL,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Randi  Giulia,ITA,5,7.77,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.642,False,7.775,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Colli Beatrice,ITA,6,7.40,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.542,False,7.409,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Viglione Capucine,FRA,7,8.48,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.489,False,8.484,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Ritter Franziska,GER,8,7.82,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,True,7.403,False,7.826,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Chudziak Patrycja,POL,9,7.65,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,7.655,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
HAYASHI Karin,JPN,10,8.31,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,8.318,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Rojas Andrea,ECU,11,7.77,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,7.771,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Brockfeld Nuria,GER,12,7.98,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,7.983,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
KELLY Piper,USA,13,11.45,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,11.454,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
CLOSE Callie,USA,14,8.24,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,8.248,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Brozek Anna,POL,15,8.01,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,8.012,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
Kolkotina Tetiana,UKR,16,10.39,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Final,2022-05-27,/api/v1/category_rounds/7459/results,/api/v1/events/1237/result/6,False,10.393,,,,,,,,,2022-05-27_Salt Lake City_Speed_Women_Final.csv
