name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Grupper Jesse,USA,1,36,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,36,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Duffy Colin,USA,2,34,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,34,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
YOSHIDA Satone,JPN,3,33+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,33+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Flohé Yannick,GER,4,31+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,31+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Ogata Yoshiyuki,JPN,5,31,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,31,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
YURIKUSA Ao,JPN,6,30+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,30+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Homma Taisei,JPN,7,30+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,30+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Schalck Mejdi,FRA,8,30+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,30+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Scherz Stefan,AUT,9,30+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,30+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Jenft Paul,FRA,10,30,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,30,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Potocar Luka,SLO,11,29+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,29+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Skofic Domen,SLO,12,29+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,29+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
LEE DOHYUN,KOR,13,29+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,29+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Collin Nicolas,BEL,14,29+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,29+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Bailey Sean,USA,15,26+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,26+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Fourbet Diego,FRA,16,26+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,26+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Fujii Kokoro,JPN,17,26,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,26,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Megos Alexander,GER,18,21,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,21,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Lehmann Sascha,SUI,19,21,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,21,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Higuchi Masahiro,JPN,20,21,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,21,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Puman Hannes,SWE,21,18+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,18+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Baudrand Victor,CAN,22,17+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,17+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
GEFFROY Romaric,FRA,23,17,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,17,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
Marcus Nimrod,ISR,24,16+,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,16+,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
YUN SHINYEONG,KOR,25,16,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Lead,Men,Semi-final,2022-06-30,/api/v1/category_rounds/7472/results,/api/v1/events/1239/result/1,16,2022-06-30_Villars-sur-Ollon_Lead_Men_Semi-final.csv
