name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Brockfeld Nuria,GER,12,8.10,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,8.469,8.106,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
KELLY Piper,USA,13,8.41,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,8.419,8.647,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
CLOSE Callie,USA,14,8.44,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,8.959,8.446,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
Brozek Anna,POL,15,8.52,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,DNF,8.52,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
Kolkotina Tetiana,UKR,16,8.56,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,8.77,8.565,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,17,8.74,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,8.973,8.746,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
CHA YOUJIN,KOR,18,8.75,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,8.753,9.276,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
Laborda Sagaste María,ESP,19,9.08,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,9.085,11.817,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
CONTRERAS Alejandra,CHI,20,9.21,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,13.743,9.218,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
CURCIO Sophia,USA,21,9.34,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,9.342,9.667,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
SUNG HANAREUM,KOR,22,9.38,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,10.911,9.38,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
MACIAS FERREIRA Valeria,MEX,23,9.46,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,12.746,9.46,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
GIFFORD Isabel,USA,24,10.04,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,10.044,10.438,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
TALLENT Addyson,USA,25,10.22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,10.301,10.227,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
FERNÁNDEZ GUTIERREZ Arantza,MEX,26,10.57,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,10.575,12.085,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
Andrier Victoire,FRA,27,10.83,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,10.838,11.847,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
RUNNELS Liberty,USA,28,12.55,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,12.556,DNF,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
Crowley Grace,AUS,29,14.53,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,14.535,DNF,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
HIDALGO AMEZQUITA María Fernanda,MEX,30,14.80,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,14.807,15.074,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
SARAMANDIF Doriane,MRI,31,28.10,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,30.062,28.109,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,32,FALSE START,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Women,Qualification,2022-05-27,/api/v1/category_rounds/6857/results,/api/v1/events/1237/result/6,DNS,7.423,2022-05-27_Salt Lake City_Speed_Women_Qualification.csv
