name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Grossman Natalia,USA,1,4T4z 4 4,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,1,1,1,1,1,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Nonaka Miho,JPN,2,4T4z 5 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,1,1,1,1,2,2,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Meul Hannah,GER,3,3T4z 4 4,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,2,1,X,1,1,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Okawachi serika,JPN,4,3T4z 6 6,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,2,3,2,X,1,1,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
LUO ZHILU,CHN,4,3T4z 6 6,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,3,1,1,1,X,3,2,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Matsufuji Anon,JPN,6,3T4z 6 9,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,2,1,1,X,3,3,3,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Pilz Jessica,AUT,7,3T4z 7 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,4,2,X,2,2,2,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Ito Futaba,JPN,8,3T4z 8 8,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,2,1,X,1,5,5,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Gibert Fanny,FRA,9,3T3z 8 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,2,3,2,X,X,3,3,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Gejo Stasa,SRB,10,2T4z 2 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,1,1,X,4,X,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Lukan Vita,SLO,11,2T4z 3 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,2,1,1,X,2,X,2,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Kerem Ayala,ISR,12,2T4z 4 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,1,X,2,X,1,2,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Sterrer Franziska,AUT,13,2T3z 3 3,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,2,1,X,1,X,X,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
SEO CHAEHYUN,KOR,14,2T3z 3 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,X,3,1,1,2,1,X,X,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Klingler Petra,SUI,15,2T3z 4 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,3,3,X,X,X,1,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Moroni Camilla,ITA,16,2T2z 4 2,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,3,1,X,X,X,X,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Kruder Julija,SLO,17,1T3z 1 11,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,1,1,X,7,X,3,X,X,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Mackenzie Oceania,AUS,18,1T3z 2 6,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,2,X,2,X,2,X,X,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Coscoy Cloe,USA,19,1T3z 2 8,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,2,1,X,4,X,X,X,3,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
Toothill Holly,GBR,20,1T3z 4 11,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Women,Semi-final,2022-06-10,/api/v1/category_rounds/7481/results,/api/v1/events/1284/result/7,4,4,X,2,X,X,X,5,2022-06-10_Brixen_Boulder_Women_Semi-final.csv
