name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
FUJII Kokoro,JPN,1,4T4z 7 7,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,2,2,3,3,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
OGATA Yoshiyuki,JPN,2,4T4z 8 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,3,3,1,1,3,3,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
PEHARC Anze,SLO,3,4T4z 9 7,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,3,1,4,4,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
FULKERSON Ross,USA,4,4T4z 9 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,3,3,1,1,4,4,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
KAWAMATA Rei,JPN,5,4T4z 10 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,3,3,2,1,4,4,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
CHON JONGWON,KOR,6,3T4z 7 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,X,2,1,1,5,4,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
SCHUBERT Jakob,AUT,7,3T4z 8 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,X,1,1,1,6,6,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
FLOHÉ Yannick,GER,7,3T4z 8 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,3,1,4,1,X,6,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
JENFT Paul,FRA,9,3T4z 9 10,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,X,2,6,6,2,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
LEE DOHYUN,KOR,10,3T4z 10 11,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,X,1,8,8,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
GALLA Zach,USA,11,3T3z 3 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,1,1,X,X,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
MILNE Maximillian,GBR,12,3T3z 4 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,2,1,1,1,X,X,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
DUFFY Colin,USA,13,2T4z 12 14,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,X,1,X,1,11,11,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
PHILLIPS Nathan,GBR,14,2T3z 2 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,X,1,X,X,1,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
MCARTHUR Hamish,GBR,15,2T3z 3 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,1,1,2,1,X,X,X,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
BAILEY Sean,USA,16,2T3z 4 3,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,3,1,1,1,X,X,X,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
VEZONIK Gregor,SLO,17,2T3z 7 8,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,2,1,X,X,5,5,X,2,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
TAKATA Tomoaki,JPN,18,1T4z 5 11,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,X,1,X,3,5,5,X,2,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
DOHI Keita,JPN,19,1T2z 3 2,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,X,1,X,X,X,X,3,1,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
INOUE Yuji,JPN,20,1T1z 2 2,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Boulder,Men,Semi-final,2022-05-27,/api/v1/category_rounds/7454/results,/api/v1/events/1237/result/3,2,2,X,X,X,X,X,X,2022-05-27_Salt Lake City_Boulder_Men_Semi-final.csv
