name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Gejo Stasa,SRB,1.0,5T5z 7 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,1,1,1,1,3,3,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Ito Futaba,JPN,1.0,5T5z 5 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,1,1,1,1,1,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,3.0,5T5z 8 8,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,1,1,4,4,1,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Meul Hannah,GER,3.0,5T5z 6 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,1,1,1,1,1,1,1,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Grossman Natalia,USA,5.0,5T5z 7 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,1,1,2,2,1,1,1,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Raboutou Brooke,USA,5.0,4T5z 9 8,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,3,3,X,1,1,1,1,1,4,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Moroni Camilla,ITA,7.0,5T5z 11 8,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,3,3,1,1,5,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Tesio Giorgia,ITA,7.0,4T5z 10 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,3,3,X,1,2,2,2,2,3,3,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
SEO CHAEHYUN,KOR,9.0,5T5z 11 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,4,4,1,1,4,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Debevec Katja,SLO,9.0,4T5z 11 13,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,3,3,X,2,3,3,1,1,4,4,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Pilz Jessica,AUT,11.0,5T5z 11 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,7,7,1,1,1,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Kerem Ayala,ISR,11.0,4T4z 14 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,5,5,3,3,3,2,X,X,3,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
AOYAGI Mia,JPN,11.0,5T5z 11 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,2,2,5,5,2,2,1,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
LUO ZHILU,CHN,14.0,3T5z 11 10,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,5,5,X,1,5,1,1,1,X,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Sterrer Franziska,AUT,15.0,4T5z 13 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,2,2,8,1,1,1,X,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Gibert Fanny,FRA,15.0,3T4z 9 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,X,1,5,5,X,X,2,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Coscoy Cloe,USA,17.0,3T4z 12 17,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,8,8,2,1,2,2,X,6,X,X,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
SA SOL,KOR,17.0,3T5z 7 25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,X,11,X,10,1,1,4,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Klingler Petra,SUI,19.0,3T4z 3 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,X,X,1,1,X,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Kikuchi Saki,JPN,19.0,2T5z 2 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,X,1,1,1,X,4,X,4,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Phillips Emily,GBR,21.0,3T4z 4 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,1,1,X,X,1,1,X,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Mackenzie Oceania,AUS,21.0,2T5z 7 15,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,5,5,X,3,X,4,X,1,2,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Costanza Melina,USA,21.0,3T4z 4 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,1,1,X,X,2,2,X,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Calliet Agathe,FRA,24.0,2T5z 7 21,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,4,4,X,3,3,3,X,5,X,6,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Kazbekova Ievgeniia,UKR,25.0,3T4z 5 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,3,3,1,1,X,X,1,1,X,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Lochner Leonie,GER,25.0,2T4z 7 13,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,6,6,X,5,1,1,X,X,X,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Rogora Laura,ITA,27.0,2T4z 8 20,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,6,6,X,3,2,2,X,X,X,9,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Pérez Duato Rebeca,ESP,27.0,3T4z 5 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,3,3,1,1,X,X,1,1,X,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Lukan Vita,SLO,29.0,3T4z 6 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,X,X,X,3,2,2,1,1,3,1,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Cohaut Flavy,FRA,29.0,2T3z 5 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,3,1,X,X,X,8,X,X,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Yokoyama Sofya,SUI,31.0,3T4z 7 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,2,2,4,1,X,X,1,1,X,2,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
Kura Nanako,JPN,31.0,1T5z 1 14,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",1238,2022,Innsbruck,Boulder,Women,Qualification,2022-06-22,/api/v1/category_rounds/6859/results,/api/v1/events/1238/result/7,1,1,X,2,X,1,X,6,X,4,2022-06-22_Innsbruck_Boulder_Women_Qualification.csv
