name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Garnbret Janja,SLO,1,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,TOP,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Grossman Natalia,USA,1,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,TOP,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Tanii Natsuki,JPN,3,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,TOP,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Rogora Laura,ITA,4,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,TOP,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Raboutou Brooke,USA,5,37,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,37,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
SEO CHAEHYUN,KOR,5,37,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,37,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Pilz Jessica,AUT,7,30,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,30,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Krampl Mia,SLO,8,29+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,29+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Hily Manon,FRA,9,29+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,29+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Janicot Hélène,FRA,10,28,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,28,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Ota Risa,JPN,11,25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,25,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Thompson-Smith Molly,GBR,12,25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,25,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Costanza Melina,USA,13,25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,25,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Tesio Giorgia,ITA,14,25,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,25,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Totkova Aleksandra,BUL,15,24+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,24+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Lukan Vita,SLO,16,24+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,24+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Pouget Camille,FRA,17,24,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,24,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Ito Futaba,JPN,18,24,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,24,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Rakovec Lucka,SLO,19,24,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,24,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
KAKIZAKI Miu,JPN,20,24,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,24,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
Kotake Mei,JPN,21,23+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,23+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
LUO ZHILU,CHN,22,23+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,23+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
NAKAGAWA Ryu,JPN,23,23+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Women,Semi-final,2022-07-08,/api/v1/category_rounds/7578/results,/api/v1/events/1240/result/5,23+,2022-07-08_Chamonix_Lead_Women_Semi-final.csv
