name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,4.47,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Grossman Natalia,USA,1,4.47,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Mori Ai,JPN,1,4.47,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Rogora Laura,ITA,1,4.47,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
SEO Chaehyun,KOR,1,4.47,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Tanii Natsuki,JPN,1,4.47,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Adamovska Eliska,CZE,7,6.71,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,40+,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,8,6.93,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,TOP,45+,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Pilz Jessica,AUT,9,8.8,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,35,TOP,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
Hily Manon,FRA,10,10.39,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Lead,Women,Qualification,2022-09-09,/api/v1/category_rounds/7550/results,/api/v1/events/1288/result/5,40+,45+,2022-09-09_Edinburgh_Lead_Women_Qualification.csv
