name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
ASPAR ASPAR,INA,1,5.39,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,5.394,True,5.279,True,5.319,True,5.393,,,2022-09-24_Jakarta_Speed_Men_Final.csv
KATIBIN KIROMAL,INA,2,5.75,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,WILDCARD,True,5.146,True,7.255,False,5.757,,,2022-09-24_Jakarta_Speed_Men_Final.csv
CAO LONG,CHN,3,5.16,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,6.398,True,5.335,False,FALL,,,True,5.163,2022-09-24_Jakarta_Speed_Men_Final.csv
LONG JINBAO,CHN,4,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,5.491,True,5.325,False,5.812,,,False,FALL,2022-09-24_Jakarta_Speed_Men_Final.csv
LEONARDO VEDDRIQ,INA,5,5.15,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,5.425,False,5.153,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
NURSAMSA RAHARJATI,INA,6,5.30,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,5.541,False,5.301,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
Watson Samuel,USA,7,6.51,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,5.459,False,6.51,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
LEE Seungbeom,KOR,8,5.60,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,True,5.626,False,5.601,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
LONG JIANGUO,CHN,9,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,FALL,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
SHIN Euncheol,KOR,10,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,FALL,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
TRI SYAHRIA ADITYA,INA,11,FALSE START,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,FALSE START,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
Noya Cardona Erik,ESP,12,7.89,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,7.893,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
ADI MULYONO RAHMAD,INA,13,FALL,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,FALL,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
Bratschi Noah,USA,14,6.41,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,6.417,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
Moro Guillaume,FRA,15,5.64,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,5.645,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
YASUKAWA Jun,JPN,16,5.56,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1243,2022,Jakarta,Speed,Men,Final,2022-09-24,/api/v1/category_rounds/7797/results,/api/v1/events/1243/result/2,False,5.566,,,,,,,,,2022-09-24_Jakarta_Speed_Men_Final.csv
